chr	Start	End	Length	rpm	smoothPeak	midpoint	avgWT_count	overlap_wt
1492	10	109616	109838	223	413.68283325625	109695	109695	132.221990836591	1
1493	10	111464	111610	147	81.716757631393	111538	111541	174.786380237466	1
1494	10	119410	119473	64	21.0872391578436	119441	119428	14.5905613194935	0
1495	10	123186	123675	490	325.33501137438	123464	123436	346.046286199015	1
1496	10	129013	129164	152	62.6663440144346	129087	129084	101.075057540289	1
1497	10	134181	134300	120	61.0070770853801	134235	134234	90.7585105621221	1
1498	10	136092	136405	314	347.534324652733	136195	136196	235.372368904355	1
1499	10	136941	137290	350	202.595717084727	137207	137203	114.036296869628	1
1500	10	142663	143153	491	735.216224703844	142837	142838	246.207320347427	1
1501	10	145031	145124	94	38.3723755379643	145078	145084	73.4899461003378	1
1502	10	145998	146353	356	551.574889881748	146253	146236	500.661325756655	1
1503	10	146785	146991	207	183.886664222076	146877	146872	198.568179608636	1
1504	10	150539	150874	336	480.493035132344	150643	150653	206.860239260452	1
1505	10	154800	154998	199	196.198763962006	154901	154897	270.711429308141	1
1506	10	156242	156400	159	120.466023834664	156322	156318	70.0494182079344	1
1507	10	157447	157516	70	22.0785276787136	157480	157483	11.3706608446535	0
1508	10	157997	158033	37	14.6831559103762	158016	158015	34.3591303362317	1
1509	10	159833	160475	643	489.053240723128	159941	159950	625.078211230291	1
1510	10	161696	161875	180	112.555408010695	161784	161781	248.792168766172	1
1511	10	165355	165530	176	39.7416170002939	165384	165392	54.0312847591072	1
1512	10	172545	172808	264	186.420288847342	172678	172686	410.355272372377	1
1513	10	173040	173497	458	227.861555355971	173167	173207	477.42876591659	1
1514	10	177593	177781	189	125.848994360654	177673	177669	217.314166980645	1
1515	10	180293	180971	679	361.872900788917	180385	180394	350.023911603821	1
1516	10	181762	182002	241	594.354487237493	181903	181904	219.261882968759	1
1517	10	184373	184430	58	22.3684324327045	184400	184404	32.7066307498274	1
1518	10	189492	189709	218	106.143011649594	189630	189630	382.709838658415	1
1520	10	191166	191680	515	207.453794548404	191560	191543	327.42234773083	1
1521	10	192259	192488	230	95.3209711630593	192418	192392	194.130606935639	1
1522	10	195332	195978	647	452.851038543932	195537	195557	464.208231969457	1
1523	10	205006	205153	148	49.7126940044281	205066	205064	57.1749891882457	1
1524	10	207582	207745	164	118.657024285927	207652	207650	94.4546398718512	1
1525	10	211691	211862	172	183.222540588873	211774	211771	375.383687058562	1
1526	10	220425	220901	477	208.469628080545	220601	220605	116.107213088189	1
1527	10	223717	223756	40	20.6915977129645	223729	223727	2.96668003706918	0
1528	10	224390	224640	251	102.959644353352	224471	224473	115.890095041339	1
1529	10	228628	228692	65	25.8772022025104	228661	228661	7.74843141744141	0
1530	10	231043	231273	231	87.7270503693916	231207	231190	117.524884614195	1
1531	10	236566	237100	535	1596.67747148988	236782	236780	905.187542079709	1
1532	10	239167	239277	111	44.273229714254	239223	239235	52.4016351346302	1
1533	10	241618	241911	294	874.183642549965	241716	241716	392.365896076994	1
1534	10	246957	247183	227	123.669719228994	247109	247095	141.360433983853	1
1535	10	254490	254688	199	108.03541595156	254607	254609	194.129507146337	1
1536	10	256772	257220	449	3675.32223200937	257108	257106	573.386822366929	1
1537	10	265501	265615	115	33.2925077393066	265562	265570	65.6348562057284	1
1538	10	268495	268636	142	42.4674169939751	268567	268572	126.265207381419	1
1539	10	278275	278334	60	21.4772070837574	278305	278306	79.8891357810575	1
1540	10	278558	278705	148	47.2671497580569	278614	278611	260.851104146089	1
1541	10	280672	281025	354	1017.53534671254	280872	280866	1478.03077740361	1
1542	10	291086	291569	484	913.487239739501	291314	291312	564.603691991941	1
1543	10	294346	294579	234	104.198451209361	294400	294404	219.540898013053	1
1544	10	294800	295081	282	146.235364793981	295004	295004	145.220190745762	1
1545	10	302900	303118	219	351.587526923682	303029	303030	620.682747958835	1
1546	10	305986	306066	81	26.3991820532602	306026	306025	45.6014249613891	1
1547	10	310753	310854	102	38.2651822412946	310800	310808	98.5083520279822	1
1548	10	312740	312936	197	138.484887064206	312859	312858	238.114571816651	1
1549	10	313957	314077	121	47.6921003611809	314015	314010	144.70531197516	1
1550	10	314945	315117	173	97.5154159162046	315041	315040	123.983197001894	1
1551	10	315323	315793	471	698.768717263121	315687	315681	523.941846314073	1
1552	10	316036	316213	178	123.432091326004	316118	316130	106.828866661586	1
1553	10	316424	317209	786	1377.2106803027	316688	316681	813.138625504704	1
1554	10	322539	322685	147	51.895397390014	322620	322623	115.565343567839	1
1555	10	323101	323355	255	486.379508346406	323222	323227	587.468199862507	1
1556	10	324709	324866	158	80.1571595446325	324787	324780	86.1327019823908	1
1557	10	330208	330379	172	183.60128218959	330292	330291	201.491600125559	1
1558	10	333114	333437	324	395.016649663387	333225	333257	640.358686754246	1
1559	10	335607	335692	86	29.6055170422581	335649	335644	37.8975926243861	1
1560	10	337198	338028	831	1421.81732784881	337911	337715	500.508568289935	1
1561	10	342216	342484	269	297.540827667205	342408	342409	93.0024752644066	1
1562	10	348682	349573	892	973.577725613978	348876	348873	517.660441947168	1
1563	10	355536	355871	336	100.566892000345	355586	355607	60.8028115195713	1
1564	10	359814	360054	241	332.227822018063	359950	359946	266.219340956069	1
1565	10	360373	361156	784	982.886835728641	360477	360740	760.916592708763	1
1566	10	362129	362261	133	89.4362281716736	362197	362199	39.0906587314838	1
1567	10	374000	374215	216	128.527128746147	374102	374104	206.821274381534	1
1568	10	374959	375055	97	40.2297971627203	375007	375007	14.1259297768334	0
1569	10	376268	376336	69	24.9125832452171	376300	376314	8.83182057675198	1
1570	10	381000	381196	197	271.688870613917	381088	381087	534.921111665389	1
1571	10	383593	383694	102	39.8827306980211	383643	383639	113.766780064738	1
1572	10	387470	387605	136	73.863029901237	387537	387540	52.6527960609386	1
1573	10	391416	392281	866	1459.11919483443	391711	391715	1475.70758966185	1
1574	10	393677	393810	134	70.2666062735913	393741	393746	494.231669749632	1
1575	10	402592	402725	134	52.5455665820449	402657	402666	86.8108897737659	1
1576	10	413429	413683	255	2312.7629198008	413549	413550	490.52054596555	1
1577	10	424307	424417	111	28.8030078273034	424368	424362	99.2120262056934	1
1578	10	434723	434747	25	13.5403160258403	434736	434725	5.59647332613292	1
1579	10	441065	441109	45	26.2915944269616	441096	441099	8.53858099220122	0
1580	10	445657	445773	117	56.6725567909688	445719	445720	17.3228920330315	0
1581	10	454877	455361	485	161.737929763474	455275	455227	471.45659410481	1
1582	10	455735	455928	194	104.929932793743	455818	455833	135.70497105775	1
1583	10	460177	460405	229	121.965305573685	460342	460332	109.184449835972	1
1584	10	462478	462715	238	62.2759817588919	462524	462531	92.9584603174223	1
1585	10	466188	466619	432	469.589014306934	466293	466370	1872.41827891681	1
1586	10	467010	467109	100	37.5973245458441	467053	467050	116.503136623395	1
1587	10	468081	468653	573	205.53341698124	468387	468379	270.526293764873	1
1588	10	469571	469761	191	52.4580334369392	469718	469694	116.239053395911	1
1589	10	471733	472089	357	651.184325240973	471913	471913	307.972124716687	1
1590	10	486300	486439	140	106.066157595895	486361	486361	63.3551223401148	1
1591	10	496553	496654	102	29.1181255390895	496601	496605	33.723327828596	1
1592	10	497069	497317	249	670.913855070005	497220	497218	76.5411290174502	1
1593	10	503584	503914	331	248.409431967967	503807	503785	197.248072922242	1
1594	10	521751	521962	212	59.9751323683347	521797	521848	101.478324321187	1
1595	10	525684	526256	573	253.026421083301	526166	526122	359.08080640577	1
1596	10	526816	526912	97	36.9742192470188	526864	526861	24.0206617336966	1
1597	10	528477	528745	269	187.112297224435	528667	528629	187.443913717972	1
1598	10	538468	538619	152	69.4811176155324	538546	538559	41.6326887811978	1
1599	10	543045	543085	41	18.9297487300529	543066	543069	4.27127200567812	0
1600	10	543957	544032	76	28.7928437782596	543996	544001	15.2054899949255	0
1601	10	545228	545709	482	981.759286178324	545484	545476	570.04465776987	1
1602	10	550158	550195	38	12.9882383575878	550177	550188	7.12474109533529	1
1603	10	554908	555122	215	84.3793280657718	554988	555017	94.2680047090021	1
1604	10	555631	555794	164	136.725677675963	555708	555715	47.375440091845	1
1605	10	559226	559434	209	191.136858283663	559343	559342	237.80750955274	1
1606	10	569420	569548	129	57.6635716949439	569486	569478	119.698278183735	1
1607	10	570664	571070	407	394.856390856459	570894	570892	1133.05611793051	1
1608	10	572077	572326	250	188.736307859385	572185	572194	470.320669733902	1
1609	10	572644	573296	653	2191.77673485937	573092	573080	1009.17105018687	1
1610	10	573679	573972	294	248.450329589611	573785	573797	531.269845832969	1
1611	10	576664	576918	255	280.585069248364	576754	576750	127.264273852776	1
1612	10	578262	578900	639	1394.4237267761	578417	578420	1132.54696640422	1
1613	10	579177	579524	348	900.538563110509	579433	579414	774.156244877772	1
1614	10	580293	580373	81	28.2291454551817	580337	580340	13.1331974844562	1
1615	10	581578	581729	152	138.747727924991	581638	581632	45.216518962833	1
1616	10	582451	582572	122	67.9809265045195	582508	582512	40.9552342776659	1
1617	10	583535	583593	59	24.3161475099684	583559	583550	5.99228421297924	1
1618	10	587484	587545	62	20.4475076317513	587515	587515	11.4936690909389	1
1619	10	598359	598535	177	157.67960120735	598447	598454	247.805841921621	1
1620	10	604280	604474	195	67.9978263486812	604417	604401	65.2085818977657	1
1621	10	605957	606566	610	548.182415181503	606169	606174	375.398719977135	1
1622	10	606784	607120	337	172.002339775525	606857	606967	43.1060374649559	0
1623	10	609361	609447	87	25.6504062950878	609403	609415	17.3047040702136	1
1624	10	615247	615422	176	81.9007727903349	615361	615359	49.1771652044646	1
1625	10	617385	617515	131	57.2212062052953	617448	617455	16.2393443614135	0
1626	10	620290	620588	299	181.934096476531	620499	620438	167.002907011918	1
1627	10	623051	623886	836	1221.14968982823	623340	623329	1560.6409038575	1
1628	10	624589	624701	113	50.6276757053888	624645	624644	13.1946295947096	0
1629	10	633029	633419	391	628.430841933489	633253	633220	734.975253631172	1
1630	10	636764	636999	236	103.210196612788	636828	636832	323.749774955995	1
1631	10	637691	637766	76	20.8480339363379	637725	637728	54.4480667937289	1
1632	10	638985	640025	1041	2053.48241365364	639830	639616	1485.1894733565	1
1633	10	640402	640755	354	1233.85773682137	640622	640621	393.870034190912	1
1634	10	641673	641792	120	42.6527680459645	641731	641721	38.6302845826678	1
1635	10	651417	651516	100	35.4146211602583	651466	651453	34.2286900266487	1
1636	10	658774	658817	44	21.3000484326674	658794	658796	21.7111564991426	1
1637	10	662873	663252	380	139.222436497182	662999	663009	411.649391925463	1
1638	10	663481	663703	223	111.098907020154	663550	663556	169.148795399232	1
1639	10	667236	667348	113	48.5340827834243	667286	667285	83.9062839980536	1
1640	10	669371	669415	45	20.5178673158005	669393	669393	13.0324035357237	1
1641	10	695839	695938	100	36.8719108100565	695889	695892	25.1889157303378	1
1642	10	696667	696710	44	24.037469081174	696683	696683	21.7137606842539	1
1643	10	700623	700765	143	77.992538992095	700692	700692	166.432898229526	1
1644	10	703485	703934	450	1231.71244647362	703738	703740	439.54493619702	1
1645	10	705167	705617	451	12077.0849460355	705298	705300	1835.18339992497	1
1646	10	709904	709984	81	30.2629370717699	709944	709945	30.2543560613765	1
1647	10	717977	718183	207	178.450933994149	718084	718090	262.177795290996	1
1648	10	721434	721790	357	153.530520486235	721521	721524	185.819441930383	1
1649	11	13692	13777	86	28.4423490596344	13734	13735	26.931030246825	1
1650	11	14353	14463	111	32.4647855665568	14407	14403	58.3812243570912	1
1651	11	20194	21113	920	454.701515139529	20288	20596	390.480273265774	1
1652	11	21386	22010	625	624.069619884074	21767	21768	427.737398118754	1
1653	11	24936	25061	126	59.1113652422221	24993	24992	406.685559310561	1
1654	11	30752	30961	210	156.716285951677	30876	30882	134.782038160983	1
1655	11	31774	31868	95	35.0464379382136	31820	31813	160.737647745564	1
1656	11	34146	34373	228	287.421201032275	34283	34282	399.949358977325	1
1657	11	38512	38670	159	90.5535814815195	38587	38582	284.051969776671	1
1658	11	38879	39048	170	120.523853491896	38959	38948	223.879902004263	1
1659	11	46945	46990	46	16.0159580897141	46968	46964	13.0924684130089	1
1660	11	47963	48124	162	71.7679803734909	48029	48026	171.881175629847	1
1661	11	49862	50011	150	57.0535436567254	49933	49935	292.026761145908	1
1662	11	53462	53596	135	55.172092063061	53536	53540	175.030006231201	1
1663	11	58841	58958	118	46.9083419257983	58899	58895	37.326453154517	1
1664	11	67595	68318	724	334.308096253953	67816	67858	658.754815813886	1
1665	11	68660	69333	674	224.298142757391	69161	68930	390.274370682786	1
1666	11	70416	71114	699	385.811916208111	70634	70641	400.994918835331	1
1667	11	73999	74143	145	52.922062917723	74073	74070	44.7270382241936	1
1668	11	74515	74643	129	73.0240814032907	74573	74569	81.4370714485716	1
1669	11	75572	75737	166	139.750210579631	75653	75655	168.924392680371	1
1670	11	79955	80110	156	131.045825175396	80040	80039	58.139731198921	1
1671	11	80532	80991	460	227.627902940697	80619	80632	981.828181077281	1
1672	11	81580	82030	451	721.983743360882	81671	81670	110.097964947591	1
1673	11	82706	82946	241	164.037990494773	82867	82867	238.48867194497	1
1674	11	84230	84534	305	114.35275471318	84301	84367	74.4050108365124	1
1675	11	88984	89163	180	64.5880574746456	89098	89100	172.004134101558	1
1676	11	91895	92605	711	425.057160645079	92083	92189	321.762479560905	1
1677	11	93466	93977	512	478.694867579175	93868	93866	301.480162372204	1
1678	11	96399	96535	137	61.0157845286424	96471	96473	175.349987350008	1
1679	11	99308	100309	1002	1663.78246297967	100092	100069	1058.65060236576	1
1680	11	108919	109015	97	29.8364091501303	108970	108983	25.5671436614646	1
1681	11	112614	112783	170	310.838663121775	112702	112705	126.62428700165	1
1682	11	112991	113065	75	30.5268402087078	113031	113031	4.30310937599248	0
1683	11	114965	115075	111	40.8878851387558	115022	115016	16.9178463641603	1
1684	11	118292	118765	474	817.552989326911	118414	118424	610.356839244367	1
1685	11	136012	136121	110	43.3146786055549	136067	136068	62.1142020439995	1
1686	11	143217	143402	186	379.108005583077	143307	143308	186.815941496115	1
1687	11	147000	147111	112	32.6618779861055	147060	147069	53.0678162842802	1
1688	11	153133	153230	98	32.1138965183028	153182	153178	38.1389009685084	1
1689	11	164628	164851	224	123.29389083984	164726	164714	151.084289739997	1
1690	11	165976	166489	514	399.770873563013	166302	166284	470.692199371133	1
1691	11	171190	171694	505	967.261473266965	171523	171523	511.410362355419	1
1692	11	174025	174151	127	59.5851644424208	174089	174091	18.538925194181	0
1693	11	178169	178324	156	96.416539769036	178242	178244	55.8774575890482	1
1694	11	179346	179662	317	263.603824254833	179446	179476	282.416726153295	1
1696	11	191539	191698	160	61.5825167760173	191641	191627	277.281011290916	1
1697	11	195005	195249	245	641.636927329769	195105	195099	434.511950275823	1
1698	11	196101	196188	88	31.1673603940578	196133	196126	136.938195833498	1
1699	11	200257	200419	163	116.976914216422	200341	200351	57.8670029394092	1
1700	11	201448	201673	226	404.350514023363	201537	201536	74.9909881045413	1
1701	11	202724	203074	351	118.817315284282	202750	202945	213.380065397268	1
1702	11	204028	204149	122	38.3441286558721	204100	204095	10.95990743938	0
1703	11	204673	205201	529	1170.22670946678	204769	204768	903.830510060326	1
1704	11	209876	210115	240	276.993409767692	210007	210017	263.197442069407	1
1705	11	213313	213432	120	43.887084371895	213368	213361	31.7654264918732	1
1706	11	216688	216788	101	39.1854431315917	216741	216746	57.5168902453442	1
1707	11	218957	219046	90	33.4621419360209	219002	219002	41.4773145584067	1
1708	11	219716	219795	80	24.0807648720175	219753	219749	137.266435935776	1
1709	11	222819	222927	109	43.6914485581278	222873	222873	30.2659347776459	1
1710	11	223196	223313	118	62.8720231645117	223252	223255	22.132328651957	0
1711	11	225549	226121	573	628.613585582237	225946	225929	809.295498517488	1
1712	11	229677	231498	1822	1848.01043162617	230024	230631	765.859256577599	1
1713	11	235898	235961	64	32.6387895806156	235933	235930	1.68719609829242	0
1714	11	236761	237171	411	1432.81400005152	236954	236939	463.60963950077	1
1715	11	242518	242619	102	38.691983779829	242569	242567	19.3475188136464	1
1716	11	245286	245569	284	381.838754819319	245471	245477	370.853532362931	1
1717	11	247444	248135	692	631.476797402825	247760	247767	564.859535116472	1
1718	11	258121	258657	537	1073.86117503855	258231	258232	259.938370404064	1
1719	11	259960	260538	579	225.14394776319	260454	260241	254.594695677367	1
1720	11	262772	262958	187	50.6085305961878	262815	262826	92.9729196288463	1
1721	11	263982	264307	326	207.351091781813	264202	264191	835.985690391472	1
1722	11	269130	269373	244	124.913410944711	269294	269254	100.578459426624	1
1723	11	270376	270580	205	167.713086920102	270494	270501	135.659426581957	1
1724	11	272832	272971	140	64.5150581959282	272890	272888	100.779555858044	1
1725	11	274713	274794	82	29.8296733550124	274753	274750	31.9085620032936	1
1726	11	277675	278669	995	896.92023406626	277788	277991	503.489672232608	1
1727	11	288296	288335	40	16.8139767745902	288314	288311	39.0200687453164	1
1728	11	290789	290938	150	90.3294251687651	290862	290869	122.449242451497	1
1729	11	294075	294185	111	36.0268944635161	294121	294114	159.509578055469	1
1730	11	295813	296003	191	211.880579943467	295901	295897	298.087853179237	1
1731	11	298893	299025	133	62.4151238084747	298974	298975	88.9055710831794	1
1732	11	306767	306933	167	144.759992311135	306856	306861	126.068666220726	1
1733	11	308318	308771	454	721.833648602997	308645	308604	850.638862004998	1
1734	11	309528	309700	173	225.067608751854	309614	309620	233.384201177507	1
1736	11	316764	317136	373	222.791610180889	316872	316896	178.231473647716	1
1738	11	321980	322683	704	166.539787079861	322616	322399	128.959944212041	1
1739	11	327246	327756	511	676.038652307903	327444	327458	911.701423905647	1
1740	11	329542	329729	188	192.864513248622	329646	329644	46.7447095418733	1
1741	11	333649	333920	272	2106.62880187376	333818	333825	493.570852363003	1
1743	11	340248	340643	396	242.267763060229	340435	340444	427.718090201244	1
1744	11	341723	341821	99	45.3567833357765	341765	341763	5.49223066477323	1
1745	11	342163	342216	54	22.2933086016819	342188	342184	6.63051593728137	0
1746	11	348906	348963	58	13.1969514319619	348935	348926	21.4434475587362	1
1747	11	352562	352807	246	321.154802751037	352672	352668	194.599011170503	1
1748	11	354601	356036	1436	1507.17243681421	355731	355427	728.452549873582	1
1749	11	361529	362067	539	260.963859375008	361947	361933	366.514669914722	1
1750	11	363998	364209	212	367.771300466126	364090	364093	289.520675127244	1
1751	11	364441	364958	518	135.375186993205	364562	364660	97.2528121725297	1
1752	11	368879	369366	488	280.543656584358	368974	369088	632.605510376314	1
1753	11	371152	371331	180	283.595285572658	371240	371239	154.980426086996	1
1754	11	381638	382182	545	610.059512337178	381818	381822	533.756218553828	1
1755	11	382549	382670	122	45.5450475993289	382608	382614	19.3066377413945	0
1756	11	384606	385017	412	231.612322846112	384949	384878	247.722685608682	1
1757	11	393095	393258	164	131.605821627653	393171	393171	27.4950231106422	1
1758	11	401744	402142	399	767.171801871936	401977	401973	1056.62714260325	1
1759	11	403083	403139	57	20.4607056050922	403111	403099	6.18872342073054	0
1760	11	428556	428836	281	403.240443742425	428656	428678	485.863979686307	1
1761	11	434651	434784	134	47.8338820054318	434707	434708	176.46738072797	1
1762	11	444691	444854	164	253.547942221568	444773	444772	123.683980740331	1
1763	11	450920	451061	142	59.5163820768872	451011	451013	140.620349937695	1
1764	11	456896	457083	188	139.69663002701	456996	456998	280.570801763173	1
1765	11	462470	463279	810	304.384942617975	463198	462947	467.667361165974	1
1766	11	468892	469251	360	359.742868583961	469145	469143	382.552018695175	1
1767	11	473219	473281	63	25.8678268127243	473251	473251	33.2296106203878	1
1768	11	475614	475758	145	79.1568899636053	475686	475679	90.7645036229661	1
1769	11	477402	478009	608	1012.88001104892	477910	477914	602.076754219526	1
1770	11	478560	478750	191	106.262340643452	478643	478642	133.447130413051	1
1771	11	482818	482972	155	66.3033031255217	482893	482875	80.6105057635342	1
1772	11	487106	487359	254	338.53220423181	487246	487268	225.778769347456	1
1773	11	489447	489590	144	76.7879261540382	489518	489516	84.4061955717717	1
1774	11	490695	490933	239	302.14437738373	490854	490857	202.577683915208	1
1775	11	499504	499814	311	461.832677962607	499691	499701	376.080714308842	1
1776	11	506120	506713	594	585.523666853107	506334	506320	484.890240586464	1
1777	11	512843	512962	120	76.2566916262363	512909	512914	41.0606027089471	1
1778	11	513728	514447	720	2049.82099805259	514097	514094	741.523170007256	1
1779	11	516884	517033	150	91.4080939305801	516959	516956	49.8322161304691	1
1780	11	517744	518978	1235	1103.65298469622	518352	518354	742.881271323453	1
1781	11	520460	520592	133	91.0135147618536	520526	520529	15.6652495496136	0
1782	11	521410	521589	180	122.198169329702	521505	521511	345.770210919753	1
1783	11	522475	522566	92	37.2261073995024	522522	522526	19.3978242004164	0
1784	11	522946	523007	62	25.2559478390954	522977	522960	11.6303509458815	0
1785	11	523446	523849	404	945.989583195082	523747	523740	750.243052107919	1
1786	11	524699	525008	310	681.429026575534	524859	524854	797.143957369481	1
1787	11	526147	526541	395	292.457563806048	526399	526366	958.229878216952	1
1788	11	526778	527482	705	1315.60101111217	527377	527378	845.404560743175	1
1789	11	533209	533775	567	1298.32865423731	533625	533622	432.448358551736	1
1791	11	534737	534876	140	65.2856186579698	534807	534815	13.0002017167368	0
1792	11	535443	535547	105	40.8251706218163	535496	535498	18.9517441327568	0
1793	11	552101	552294	194	70.3117529998453	552228	552220	52.8509622736166	1
1794	11	555917	556060	144	121.5507926365	555992	555992	34.7042750242717	1
1795	11	557177	557327	151	82.9197931509342	557252	557257	20.4945087121536	1
1796	11	559037	559246	210	546.887903220567	559148	559151	360.789762311732	1
1797	11	561961	562141	181	75.8155091254744	562052	562059	190.290872755227	1
1798	11	565569	565709	141	86.9584615554945	565640	565640	74.993059744168	1
1799	11	566828	567486	659	1071.60826487308	567361	567335	881.073107618815	1
1800	11	570616	570783	168	179.626752716324	570698	570706	103.974309928251	1
1801	11	573179	573323	145	136.638844668807	573257	573258	15.9045792248961	1
1802	11	575616	575869	254	218.087055729023	575732	575723	1254.42293556947	1
1803	11	577837	578609	773	399.537736190101	578047	578158	472.847324435293	1
1804	11	580569	580705	137	58.7044974721465	580636	580634	137.121546354744	1
1805	11	580949	581136	188	63.7876728119962	581078	581071	75.7652363812238	1
1806	11	581379	581571	193	182.692609762692	581472	581465	150.089214446394	1
1807	11	583033	583195	163	50.1624632357184	583090	583082	82.1140162843705	1
1808	11	589397	589831	435	117.432236253944	589453	589574	291.66851795835	1
1809	11	592245	592338	94	34.3010904339672	592292	592296	135.206919755684	1
1810	11	598559	598742	184	99.8244577076613	598626	598623	208.597718129901	1
1811	11	608055	608362	308	337.386877656767	608139	608137	209.853096736241	1
1812	11	610862	610972	111	43.7125653154732	610916	610911	103.135577750538	1
1813	11	612395	612505	111	50.4433869295521	612455	612444	40.3785979807151	1
1814	11	614437	614847	411	106.316074100234	614510	614543	111.959459705738	1
1815	11	618548	618695	148	74.9773492867859	618623	618621	92.1066715914781	1
1816	11	625552	626209	658	752.194918624014	626023	626020	188.776922925768	1
1817	11	629895	630520	626	1227.59519379268	630109	630110	866.057846988726	1
1818	11	645127	645295	169	123.372169307893	645207	645198	37.7823910254356	1
1819	11	658027	658184	158	118.995383307364	658107	658107	63.9806933079999	1
1820	12	21882	22000	119	68.7752433185747	21951	21967	37.4595096536073	1
1821	12	22724	22959	236	116.236057242254	22840	22849	245.578672030824	1
1822	12	23203	23429	227	171.309937068803	23321	23323	193.304441632377	1
1823	12	28910	29015	106	40.0334934024293	28962	28960	17.3338727131161	0
1824	12	29439	29829	391	154.73252592105	29651	29653	461.662178780637	1
1825	12	35251	35401	151	138.386916253162	35327	35326	97.4621468466956	1
1826	12	36509	37080	572	754.325618775494	36954	36899	466.129923112501	1
1827	12	39548	39791	244	188.72893630917	39641	39640	183.589786358708	1
1828	12	40403	40556	154	118.613213452721	40474	40474	177.02769760961	1
1829	12	48847	49334	488	184.610806447669	49197	49182	148.801546665983	1
1830	12	53974	54228	255	343.135544714293	54136	54132	287.669819403678	1
1831	12	65454	65754	301	64.8944677431693	65505	65505	202.179681889151	1
1832	12	66549	66632	84	29.5851889441704	66588	66585	36.7860495843653	1
1833	12	73246	73432	187	240.532189311266	73350	73355	191.525166946881	1
1834	12	81066	81281	216	174.91246073647	81148	81150	205.737605673468	1
1835	12	85590	85630	41	22.173585278195	85613	85615	4.58664532432445	0
1836	12	85968	86137	170	237.262624762965	86057	86059	47.1188516702156	1
1837	12	86481	87296	816	2138.37368628682	86787	86793	962.053331941037	1
1838	12	88229	88377	149	90.9642718351499	88304	88296	68.0312451771625	1
1839	12	93964	94333	370	218.115970557639	94046	94070	105.78444416279	1
1840	12	97702	97887	186	161.225719632139	97810	97814	475.975648931417	1
1841	12	100560	100721	162	121.952107600344	100643	100643	175.842153030238	1
1842	12	108350	108671	322	190.351522529765	108563	108556	220.211349590189	1
1843	12	109003	109210	208	80.3739121157452	109130	109099	81.5567130185296	1
1844	12	109484	109603	120	48.7940104326465	109544	109551	18.8499840157554	0
1845	12	111643	112155	513	256.701276083161	112058	112040	520.0371839914	1
1846	12	114322	114516	195	191.171052301615	114422	114423	415.001553053117	1
1847	12	116093	116370	278	163.051860450506	116172	116176	180.911524401845	1
1848	12	121090	121239	150	124.625751455759	121162	121158	40.1731459605413	1
1849	12	124273	124451	179	457.597649467875	124363	124362	63.0634914229237	1
1850	12	124871	125396	526	371.240049794854	125056	125061	791.656265308044	1
1851	12	125687	125855	169	133.259809367371	125768	125772	252.100003610073	1
1852	12	130873	131114	242	292.260777194821	130957	130955	410.789230274693	1
1853	12	131486	131653	168	142.157496799027	131568	131572	160.775781327091	1
1854	12	140804	141050	247	235.536273499627	140901	140895	180.962617820263	1
1855	12	146049	146238	190	89.8902143161476	146179	146175	117.649037191779	1
1856	12	147616	147788	173	144.750890538243	147701	147699	257.714247649593	1
1857	12	156437	156595	159	125.29191111996	156515	156513	109.861448908436	1
1858	12	159725	159983	259	379.604289625095	159840	159842	399.944559158515	1
1859	12	164148	164350	203	107.293891030869	164235	164236	153.730415231613	1
1861	12	179900	179994	95	27.8436680593465	179950	179963	126.537009414837	1
1862	12	182024	182259	236	454.108990509142	182164	182170	411.938103572687	1
1863	12	183471	183560	90	29.5465043961394	183510	183499	65.8631135547064	1
1864	12	184993	185100	108	42.4798263080582	185047	185050	106.248795091999	1
1865	12	194006	194354	349	280.707705783414	194257	194259	64.3566070686352	1
1866	12	196665	196715	51	16.0050053814125	196690	196689	51.4102112038034	1
1867	12	198233	198369	137	72.5273145103361	198303	198307	91.0808229772711	1
1868	12	198579	198742	164	67.0015322553697	198665	198678	39.063731041559	1
1869	12	212139	212444	306	234.447561401502	212328	212319	261.344149736545	1
1870	12	214988	215078	91	37.8959367430974	215040	215045	26.4715301105044	1
1871	12	224648	224756	109	32.0243917250526	224697	224691	40.8414472952361	1
1872	12	225263	225481	219	105.238314710411	225380	225378	254.648417763882	1
1873	12	230565	230816	252	560.365416208161	230671	230675	230.859110669413	1
1874	12	232037	232225	189	740.000659080733	232129	232131	133.990821318747	1
1875	12	234278	234848	571	602.094889439531	234587	234579	456.169856247489	1
1876	12	245429	245546	118	58.0865506499235	245491	245494	101.504105977337	1
1877	12	246098	246341	244	178.671388436083	246226	246235	246.378218652011	1
1878	12	247006	247122	117	48.9699860948499	247065	247060	128.50007824256	1
1879	12	248544	248619	76	19.8683660702932	248585	248595	11.3588967763036	1
1880	12	251157	251282	126	48.908333854063	251227	251228	53.4461460756248	1
1881	12	253073	253736	664	6791.93868491035	253540	253540	1089.76750876333	1
1882	12	259547	259828	282	447.256562444739	259683	259682	746.821214761401	1
1883	12	262910	263027	118	53.4023242961448	262970	262971	26.4055251602282	1
1884	12	266940	267147	208	442.951995116643	267055	267054	314.944219333276	1
1885	12	270773	270851	79	29.8514580588816	270811	270800	25.8422469639709	1
1886	12	273974	274117	144	75.4184110748138	274043	274036	176.261552634927	1
1887	12	278635	278867	233	335.895699797338	278768	278780	396.327484411933	1
